SampleID,sampleType,MouseID,MouseSex,Diet,Date,Time,Vendor,ExperimentID,ExperimentDay,StoolCollected,Sacrificed,BaseWeight,DayWeight,PercChange,Temperature,,,,,,,,,
CDD03.Tc.HFHF.1.18,stool,CDD03.Tc.HFHF.1,Female,HFHF,2/12/24,,Taconic,CDD03,18,T,F,19.26,19.68,2.180685358,,,,,,,,,,
CDD03.Tc.HFHF.2.18,stool,CDD03.Tc.HFHF.2,Female,HFHF,2/12/24,,Taconic,CDD03,18,swab,F,19.9,19.3,-3.015075377,,,,,,,,,,
CDD03.Tc.HFHF.3.18,stool,CDD03.Tc.HFHF.3,Female,HFHF,2/12/24,,Taconic,CDD03,18,swab,F,19.82,20.1,1.41271443,,,,,,,,,,
CDD03.Tc.HFHF.4.18,stool,CDD03.Tc.HFHF.4,Female,HFHF,2/12/24,,Taconic,CDD03,18,swab,F,17.68,16.98,-3.959276018,,,,,,,,,,
CDD03.Tc.HFHF.5.18,stool,CDD03.Tc.HFHF.5,Female,HFHF,2/12/24,,Taconic,CDD03,18,T,F,18.71,18.5,-1.122394441,,,,,,,,,,
CDD03.Tc.LFHF.1.18,stool,CDD03.Tc.LFHF.1,Female,LFHF,2/12/24,,Taconic,CDD03,18,T,F,18.55,18.5,-0.269541779,,,,,,,,,,
CDD03.Tc.LFHF.2.18,stool,CDD03.Tc.LFHF.2,Female,LFHF,2/12/24,,Taconic,CDD03,18,swab,F,19.28,19.2,-0.414937759,,,,,,,,,,
CDD03.Tc.LFHF.3.18,stool,CDD03.Tc.LFHF.3,Female,LFHF,2/12/24,,Taconic,CDD03,18,T,F,18.12,18.5,2.097130243,,,,,,,,,,
CDD03.Tc.LFHF.4.18,stool,CDD03.Tc.LFHF.4,Female,LFHF,2/12/24,,Taconic,CDD03,18,T,F,17.49,17.5,0.057175529,,,,,,,,,,
CDD03.Tc.LFHF.5.18,stool,CDD03.Tc.LFHF.5,Female,LFHF,2/12/24,,Taconic,CDD03,18,T,F,17.78,18.25,2.643419573,,,,,,,,,,
CDD03.CR.Chow.1.18,stool,CDD03.CR.Chow.1,Female,Chow,2/12/24,,CharlesRiver,CDD03,18,swab,F,17.3,15.25,-11.84971098,,,,,,,,,,
CDD03.CR.Chow.2.18,stool,CDD03.CR.Chow.2,Female,Chow,2/12/24,,CharlesRiver,CDD03,18,T,F,18.1,16.38,-9.502762431,,,,,,,,,,
CDD03.CR.Chow.3.18,stool,CDD03.CR.Chow.3,Female,Chow,2/12/24,,CharlesRiver,CDD03,18,swab,T,17.3,14.64,-15.37572254,,,,sac'ed,,,,,,
CDD03.CR.Chow.4.18,stool,CDD03.CR.Chow.4,Female,Chow,2/12/24,,CharlesRiver,CDD03,18,swab,F,19,16.94,-10.84210526,,,,16.23 in PM,,,,,,
CDD03.CR.Chow.5.18,stool,CDD03.CR.Chow.5,Female,Chow,2/12/24,,CharlesRiver,CDD03,18,T,F,21.1,19.28,-8.625592417,,,,,,,,,,
CDD03.CR.LFLF.1.18,stool,CDD03.CR.LFLF.1,Female,LFLF,2/12/24,,CharlesRiver,CDD03,18,T,F,19.7,20,1.52284264,,,,,,,,,,
CDD03.CR.LFLF.2.18,stool,CDD03.CR.LFLF.2,Female,LFLF,2/12/24,,CharlesRiver,CDD03,18,T,F,18.53,19.6,5.77441986,,,,,,,,,,
CDD03.CR.LFLF.3.18,stool,CDD03.CR.LFLF.3,Female,LFLF,2/12/24,,CharlesRiver,CDD03,18,T,F,16.23,17.6,8.441158349,,,,,,,,,,
CDD03.CR.LFLF.4.18,stool,CDD03.CR.LFLF.4,Female,LFLF,2/12/24,,CharlesRiver,CDD03,18,T,F,16.35,17.07,4.403669725,,,,,,,,,,
CDD03.CR.LFLF.5.18,stool,CDD03.CR.LFLF.5,Female,LFLF,2/12/24,,CharlesRiver,CDD03,18,T,F,19.9,20.67,3.869346734,,,,,,,,,,
CDD03.CR.HFLF.1.18,stool,CDD03.CR.HFLF.1,Female,HFLF,2/12/24,,CharlesRiver,CDD03,18,T,F,21.2,22.4,5.660377358,,,,,,,,,,
CDD03.CR.HFLF.2.18,stool,CDD03.CR.HFLF.2,Female,HFLF,2/12/24,,CharlesRiver,CDD03,18,swab,F,20.3,20.9,2.955665025,,,,,,,,,,
CDD03.CR.HFLF.3.18,stool,CDD03.CR.HFLF.3,Female,HFLF,2/12/24,,CharlesRiver,CDD03,18,T,F,20.76,21.6,4.046242775,,,,,,,,,,
CDD03.CR.HFLF.4.18,stool,CDD03.CR.HFLF.4,Female,HFLF,2/12/24,,CharlesRiver,CDD03,18,T,F,19.49,19.5,0.051308363,,,,,,,,,,
CDD03.CR.HFLF.5.18,stool,CDD03.CR.HFLF.5,Female,HFLF,2/12/24,,CharlesRiver,CDD03,18,T,F,20.67,21.8,5.466860184,,,,,,,,,,
CDD03.CR.HFHF.1.18,stool,CDD03.CR.HFHF.1,Female,HFHF,2/12/24,,CharlesRiver,CDD03,18,swab,F,19.47,18.9,-2.927580894,,,,,,,,,,
CDD03.CR.HFHF.2.18,stool,CDD03.CR.HFHF.2,Female,HFHF,2/12/24,,CharlesRiver,CDD03,18,swab,F,20,19.68,-1.6,,,,,,,,,,
CDD03.CR.HFHF.3.18,stool,CDD03.CR.HFHF.3,Female,HFHF,2/12/24,,CharlesRiver,CDD03,18,swab,F,19.3,18,-6.735751295,,,,,,,,,,
CDD03.CR.HFHF.4.18,stool,CDD03.CR.HFHF.4,Female,HFHF,2/12/24,,CharlesRiver,CDD03,18,swab,F,18.82,17.6,-6.482465462,,,,,,,,,,
CDD03.CR.HFHF.5.18,stool,CDD03.CR.HFHF.5,Female,HFHF,2/12/24,,CharlesRiver,CDD03,18,swab,F,21.58,20.6,-4.541241891,,,,,,,,,,
CDD03.CR.LFHF.1.18,stool,CDD03.CR.LFHF.1,Female,LFHF,2/12/24,,CharlesRiver,CDD03,18,swab,F,17.83,17.1,-4.094223219,,,,,,,,,,
CDD03.CR.LFHF.2.18,stool,CDD03.CR.LFHF.2,Female,LFHF,2/12/24,,CharlesRiver,CDD03,18,swab,F,16.94,15.42,-8.972845336,,,,,,,,,,
CDD03.CR.LFHF.3.18,stool,CDD03.CR.LFHF.3,Female,LFHF,2/12/24,,CharlesRiver,CDD03,18,swab,T,18.65,16.06,-13.88739946,,,,15.81 in pm - sac'ed,,,,,,
CDD03.CR.LFHF.4.18,stool,CDD03.CR.LFHF.4,Female,LFHF,2/12/24,,CharlesRiver,CDD03,18,T,F,18.8,17.18,-8.617021277,,,,,,,,,,
CDD03.CR.LFHF.5.18,stool,CDD03.CR.LFHF.5,Female,LFHF,2/12/24,,CharlesRiver,CDD03,18,F,T,19,16.18,-14.84210526,,,,15.96 in pm -sac'ed,,,,,,
CDD03.Tc.Chow.1.19,stool,CDD03.Tc.Chow.1,Female,Chow,2/13/24,,Taconic,CDD03,19,,F,18.64,16.1,-13.62660944,87.3,,,,,,,,,
CDD03.Tc.Chow.2.19,stool,CDD03.Tc.Chow.2,Female,Chow,2/13/24,,Taconic,CDD03,19,,F,17.63,16.7,-5.275099263,88.2,,,,,,,,,
CDD03.Tc.Chow.3.19,stool,CDD03.Tc.Chow.3,Female,Chow,2/13/24,,Taconic,CDD03,19,,F,17.67,17,-3.791737408,88.8,,,,,,,,,
CDD03.Tc.Chow.4.19,stool,CDD03.Tc.Chow.4,Female,Chow,2/13/24,,Taconic,CDD03,19,,F,18.4,19.1,3.804347826,87.9,,,,,,,,,
CDD03.Tc.Chow.5.19,stool,CDD03.Tc.Chow.5,Female,Chow,2/13/24,,Taconic,CDD03,19,,F,18.97,20.2,6.483921982,89.7,,,,,,,,,
CDD03.Tc.LFLF.1.19,stool,CDD03.Tc.LFLF.1,Female,LFLF,2/13/24,,Taconic,CDD03,19,,F,18.18,17.1,-5.940594059,88.2,,,,,,,,,
CDD03.Tc.LFLF.2.19,stool,CDD03.Tc.LFLF.2,Female,LFLF,2/13/24,,Taconic,CDD03,19,,F,18.4,18.4,0,88.6,,,,,,,,,
CDD03.Tc.LFLF.3.19,stool,CDD03.Tc.LFLF.3,Female,LFLF,2/13/24,,Taconic,CDD03,19,,F,20.5,19.4,-5.365853659,87.6,,,,,,,,,
CDD03.Tc.LFLF.4.19,stool,CDD03.Tc.LFLF.4,Female,LFLF,2/13/24,,Taconic,CDD03,19,,F,17.88,18.2,1.789709172,88.4,,,,,,,,,
CDD03.Tc.LFLF.5.19,stool,CDD03.Tc.LFLF.5,Female,LFLF,2/13/24,,Taconic,CDD03,19,,F,17.56,17.6,0.227790433,88.6,,,,,,,,,
CDD03.Tc.HFLF.1.19,stool,CDD03.Tc.HFLF.1,Female,HFLF,2/13/24,,Taconic,CDD03,19,,F,18.85,20.2,7.161803714,87,,,,,,,,,
CDD03.Tc.HFLF.2.19,stool,CDD03.Tc.HFLF.2,Female,HFLF,2/13/24,,Taconic,CDD03,19,,F,19.72,19.6,-0.60851927,87.6,,,,,,,,,
CDD03.Tc.HFLF.3.19,stool,CDD03.Tc.HFLF.3,Female,HFLF,2/13/24,,Taconic,CDD03,19,,F,18.25,19.1,4.657534247,89.9,,,,,,,,,
CDD03.Tc.HFLF.4.19,stool,CDD03.Tc.HFLF.4,Female,HFLF,2/13/24,,Taconic,CDD03,19,,F,18.51,20.3,9.670448406,87.5,,,,,,,,,
CDD03.Tc.HFLF.5.19,stool,CDD03.Tc.HFLF.5,Female,HFLF,2/13/24,,Taconic,CDD03,19,,F,19.15,20.6,7.571801567,88,,,,,,,,,
CDD03.Tc.HFHF.1.19,stool,CDD03.Tc.HFHF.1,Female,HFHF,2/13/24,,Taconic,CDD03,19,,F,19.26,19,-1.349948079,89.9,,,,,,,,,
CDD03.Tc.HFHF.2.19,stool,CDD03.Tc.HFHF.2,Female,HFHF,2/13/24,,Taconic,CDD03,19,,F,19.9,19.8,-0.502512563,89.1,,,,,,,,,
CDD03.Tc.HFHF.3.19,stool,CDD03.Tc.HFHF.3,Female,HFHF,2/13/24,,Taconic,CDD03,19,,F,19.82,21,5.95358224,89.4,,,,,,,,,
CDD03.Tc.HFHF.4.19,stool,CDD03.Tc.HFHF.4,Female,HFHF,2/13/24,,Taconic,CDD03,19,,F,17.68,17.2,-2.714932127,89.1,,,,,,,,,
CDD03.Tc.HFHF.5.19,stool,CDD03.Tc.HFHF.5,Female,HFHF,2/13/24,,Taconic,CDD03,19,,F,18.71,19.2,2.618920363,89.3,,,,,,,,,
CDD03.Tc.LFHF.1.19,stool,CDD03.Tc.LFHF.1,Female,LFHF,2/13/24,,Taconic,CDD03,19,,F,18.55,18,-2.964959569,88,,,,,,,,,
CDD03.Tc.LFHF.2.19,stool,CDD03.Tc.LFHF.2,Female,LFHF,2/13/24,,Taconic,CDD03,19,,F,19.28,18.8,-2.489626556,88.4,,,,,,,,,
CDD03.Tc.LFHF.3.19,stool,CDD03.Tc.LFHF.3,Female,LFHF,2/13/24,,Taconic,CDD03,19,,F,18.12,18.3,0.993377483,88.7,,,,,,,,,
CDD03.Tc.LFHF.4.19,stool,CDD03.Tc.LFHF.4,Female,LFHF,2/13/24,,Taconic,CDD03,19,,F,17.49,17.9,2.344196684,88.2,,,,,,,,,
CDD03.Tc.LFHF.5.19,stool,CDD03.Tc.LFHF.5,Female,LFHF,2/13/24,,Taconic,CDD03,19,,F,17.78,17,-4.386951631,88.8,,,,,,,,,
CDD03.CR.Chow.1.19,stool,CDD03.CR.Chow.1,Female,Chow,2/13/24,,CharlesRiver,CDD03,19,,F,17.3,16.1,-6.936416185,88.4,,,,,,,,,
CDD03.CR.Chow.2.19,stool,CDD03.CR.Chow.2,Female,Chow,2/13/24,,CharlesRiver,CDD03,19,,F,18.1,17.2,-4.972375691,86.3,,,,,,,,,
CDD03.CR.Chow.4.19,stool,CDD03.CR.Chow.4,Female,Chow,2/13/24,,CharlesRiver,CDD03,19,,F,19,17.6,-7.368421053,88.6,,,,,,,,,
CDD03.CR.Chow.5.19,stool,CDD03.CR.Chow.5,Female,Chow,2/13/24,,CharlesRiver,CDD03,19,,F,21.1,20.4,-3.317535545,87.3,,,,,,,,,
CDD03.CR.LFLF.1.19,stool,CDD03.CR.LFLF.1,Female,LFLF,2/13/24,,CharlesRiver,CDD03,19,,F,19.7,19,-3.553299492,86.3,,,,,,,,,
CDD03.CR.LFLF.2.19,stool,CDD03.CR.LFLF.2,Female,LFLF,2/13/24,,CharlesRiver,CDD03,19,,F,18.53,17.5,-5.558553697,88.9,,,,,,,,,
CDD03.CR.LFLF.3.19,stool,CDD03.CR.LFLF.3,Female,LFLF,2/13/24,,CharlesRiver,CDD03,19,,T,16.23,15.4,-5.113986445,77,,,sac'ed,,,,,,
CDD03.CR.LFLF.4.19,stool,CDD03.CR.LFLF.4,Female,LFLF,2/13/24,,CharlesRiver,CDD03,19,,F,16.35,15.4,-5.810397554,88.3,,,,,,,,,
CDD03.CR.LFLF.5.19,stool,CDD03.CR.LFLF.5,Female,LFLF,2/13/24,,CharlesRiver,CDD03,19,,F,19.9,19.1,-4.020100503,89.1,,,,,,,,,
CDD03.CR.HFLF.1.19,stool,CDD03.CR.HFLF.1,Female,HFLF,2/13/24,,CharlesRiver,CDD03,19,,F,21.2,23.3,9.905660377,90.1,,,,,,,,,
CDD03.CR.HFLF.2.19,stool,CDD03.CR.HFLF.2,Female,HFLF,2/13/24,,CharlesRiver,CDD03,19,,F,20.3,21.5,5.911330049,90.3,,,,,,,,,
CDD03.CR.HFLF.3.19,stool,CDD03.CR.HFLF.3,Female,HFLF,2/13/24,,CharlesRiver,CDD03,19,,F,20.76,19.3,-7.032755299,88.3,,,,,,,,,
CDD03.CR.HFLF.4.19,stool,CDD03.CR.HFLF.4,Female,HFLF,2/13/24,,CharlesRiver,CDD03,19,,F,19.49,20,2.616726526,89.1,,,,,,,,,
CDD03.CR.HFLF.5.19,stool,CDD03.CR.HFLF.5,Female,HFLF,2/13/24,,CharlesRiver,CDD03,19,,F,20.67,21.3,3.047895501,89.4,,,,,,,,,
CDD03.CR.HFHF.1.19,stool,CDD03.CR.HFHF.1,Female,HFHF,2/13/24,,CharlesRiver,CDD03,19,,F,19.47,19.3,-0.873138161,88.3,,,,,,,,,
CDD03.CR.HFHF.2.19,stool,CDD03.CR.HFHF.2,Female,HFHF,2/13/24,,CharlesRiver,CDD03,19,,F,20,19.6,-2,87.6,,,,,,,,,
CDD03.CR.HFHF.3.19,stool,CDD03.CR.HFHF.3,Female,HFHF,2/13/24,,CharlesRiver,CDD03,19,,F,19.3,18.5,-4.14507772,87.3,,,,,,,,,
CDD03.CR.HFHF.4.19,stool,CDD03.CR.HFHF.4,Female,HFHF,2/13/24,,CharlesRiver,CDD03,19,,F,18.82,18.3,-2.763018066,88,,,,,,,,,
CDD03.CR.HFHF.5.19,stool,CDD03.CR.HFHF.5,Female,HFHF,2/13/24,,CharlesRiver,CDD03,19,,F,21.58,21,-2.687673772,88.8,,,,,,,,,
CDD03.CR.LFHF.1.19,stool,CDD03.CR.LFHF.1,Female,LFHF,2/13/24,,CharlesRiver,CDD03,19,,F,17.83,16.05,-9.983174425,87.3,,,,,,,,,
CDD03.CR.LFHF.2.19,stool,CDD03.CR.LFHF.2,Female,LFHF,2/13/24,,CharlesRiver,CDD03,19,,F,16.94,14.7,-13.2231405,88.3,,,,,,,,,
CDD03.CR.LFHF.4.19,stool,CDD03.CR.LFHF.4,Female,LFHF,2/13/24,,CharlesRiver,CDD03,19,,F,18.8,18.2,-3.191489362,89.1,,,,,,,,,
CDD03.Tc.Chow.1.20,stool,CDD03.Tc.Chow.1,Female,Chow,2/14/24,,Taconic,CDD03,20,,F,18.64,16,-14.16309013,88.2,,,15.86 in pm,,,,,,
CDD03.Tc.Chow.2.20,stool,CDD03.Tc.Chow.2,Female,Chow,2/14/24,,Taconic,CDD03,20,,F,17.63,17.5,-0.737379467,87.5,,,,,,,,,
CDD03.Tc.Chow.3.20,stool,CDD03.Tc.Chow.3,Female,Chow,2/14/24,,Taconic,CDD03,20,,F,17.67,17.5,-0.962082626,89,,,,,,,,,
CDD03.Tc.Chow.4.20,stool,CDD03.Tc.Chow.4,Female,Chow,2/14/24,,Taconic,CDD03,20,,F,18.4,19,3.260869565,88.2,,,,,,,,,
CDD03.Tc.Chow.5.20,stool,CDD03.Tc.Chow.5,Female,Chow,2/14/24,,Taconic,CDD03,20,,F,18.97,19.9,4.902477596,89.1,,,,,,,,,
CDD03.Tc.LFLF.1.20,stool,CDD03.Tc.LFLF.1,Female,LFLF,2/14/24,,Taconic,CDD03,20,,F,18.18,16.5,-9.240924092,87.9,,,,,,,,,
CDD03.Tc.LFLF.2.20,stool,CDD03.Tc.LFLF.2,Female,LFLF,2/14/24,,Taconic,CDD03,20,,F,18.4,17.4,-5.434782609,89.2,,,,,,,,,
CDD03.Tc.LFLF.3.20,stool,CDD03.Tc.LFLF.3,Female,LFLF,2/14/24,,Taconic,CDD03,20,,F,20.5,17.7,-13.65853659,87.5,,,17.46 in pm,,,,,,
CDD03.Tc.LFLF.4.20,stool,CDD03.Tc.LFLF.4,Female,LFLF,2/14/24,,Taconic,CDD03,20,,F,17.88,17.4,-2.684563758,88.7,,,,,,,,,
CDD03.Tc.LFLF.5.20,stool,CDD03.Tc.LFLF.5,Female,LFLF,2/14/24,,Taconic,CDD03,20,,T,17.56,14.9,-15.14806378,87.7,,,sac'ed,,,,,,
CDD03.Tc.HFLF.1.20,stool,CDD03.Tc.HFLF.1,Female,HFLF,2/14/24,,Taconic,CDD03,20,,F,18.85,21.2,12.4668435,88.4,,,,,,,,,
CDD03.Tc.HFLF.2.20,stool,CDD03.Tc.HFLF.2,Female,HFLF,2/14/24,,Taconic,CDD03,20,,F,19.72,18.5,-6.186612576,87.6,,,,,,,,,
CDD03.Tc.HFLF.3.20,stool,CDD03.Tc.HFLF.3,Female,HFLF,2/14/24,,Taconic,CDD03,20,,F,18.25,20.2,10.68493151,88.8,,,,,,,,,
CDD03.Tc.HFLF.4.20,stool,CDD03.Tc.HFLF.4,Female,HFLF,2/14/24,,Taconic,CDD03,20,,F,18.51,20.7,11.83144246,89.2,,,,,,,,,
CDD03.Tc.HFLF.5.20,stool,CDD03.Tc.HFLF.5,Female,HFLF,2/14/24,,Taconic,CDD03,20,,F,19.15,21,9.660574413,88.8,,,,,,,,,
CDD03.Tc.HFHF.1.20,stool,CDD03.Tc.HFHF.1,Female,HFHF,2/14/24,,Taconic,CDD03,20,,F,19.26,19.3,0.20768432,88.9,,,,,,,,,
CDD03.Tc.HFHF.2.20,stool,CDD03.Tc.HFHF.2,Female,HFHF,2/14/24,,Taconic,CDD03,20,,F,19.9,20.4,2.512562814,89.3,,,,,,,,,
CDD03.Tc.HFHF.3.20,stool,CDD03.Tc.HFHF.3,Female,HFHF,2/14/24,,Taconic,CDD03,20,,F,19.82,18.1,-8.678102926,89.1,,,,,,,,,
CDD03.Tc.HFHF.4.20,stool,CDD03.Tc.HFHF.4,Female,HFHF,2/14/24,,Taconic,CDD03,20,,F,17.68,18.2,2.941176471,89.1,,,,,,,,,
CDD03.Tc.HFHF.5.20,stool,CDD03.Tc.HFHF.5,Female,HFHF,2/14/24,,Taconic,CDD03,20,,F,18.71,19.4,3.687867451,88.2,,,,,,,,,
CDD03.Tc.LFHF.1.20,stool,CDD03.Tc.LFHF.1,Female,LFHF,2/14/24,,Taconic,CDD03,20,,F,18.55,17.7,-4.582210243,88.2,,,,,,,,,
CDD03.Tc.LFHF.2.20,stool,CDD03.Tc.LFHF.2,Female,LFHF,2/14/24,,Taconic,CDD03,20,,F,19.28,19.1,-0.933609959,88,,,,,,,,,
CDD03.Tc.LFHF.3.20,stool,CDD03.Tc.LFHF.3,Female,LFHF,2/14/24,,Taconic,CDD03,20,,F,18.12,19.4,7.06401766,88.8,,,,,,,,,
CDD03.Tc.LFHF.4.20,stool,CDD03.Tc.LFHF.4,Female,LFHF,2/14/24,,Taconic,CDD03,20,,F,17.49,18.7,6.918238994,88.5,,,,,,,,,
CDD03.Tc.LFHF.5.20,stool,CDD03.Tc.LFHF.5,Female,LFHF,2/14/24,,Taconic,CDD03,20,,F,17.78,16.8,-5.511811024,87.6,,,,,,,,,
CDD03.CR.Chow.1.20,stool,CDD03.CR.Chow.1,Female,Chow,2/14/24,,CharlesRiver,CDD03,20,,T,17.3,13.2,-23.69942197,,,,sac'ed,,,,,,
CDD03.CR.Chow.2.20,stool,CDD03.CR.Chow.2,Female,Chow,2/14/24,,CharlesRiver,CDD03,20,,F,18.1,18.4,1.657458564,88,,,,,,,,,
CDD03.CR.Chow.4.20,stool,CDD03.CR.Chow.4,Female,Chow,2/14/24,,CharlesRiver,CDD03,20,,F,19,18.7,-1.578947368,90,,,,,,,,,
CDD03.CR.Chow.5.20,stool,CDD03.CR.Chow.5,Female,Chow,2/14/24,,CharlesRiver,CDD03,20,,F,21.1,20.5,-2.843601896,88.9,,,,,,,,,
CDD03.CR.LFLF.1.20,stool,CDD03.CR.LFLF.1,Female,LFLF,2/14/24,,CharlesRiver,CDD03,20,,F,19.7,17.1,-13.19796954,86.5,,,,,,,,,
CDD03.CR.LFLF.2.20,stool,CDD03.CR.LFLF.2,Female,LFLF,2/14/24,,CharlesRiver,CDD03,20,,F,18.53,16.8,-9.336211549,88.4,,,16.8 in pm,,,,,,
CDD03.CR.LFLF.4.20,stool,CDD03.CR.LFLF.4,Female,LFLF,2/14/24,,CharlesRiver,CDD03,20,,T,16.35,13.8,-15.59633028,87.7,,,sac'ed,,,,,,
CDD03.CR.LFLF.5.20,stool,CDD03.CR.LFLF.5,Female,LFLF,2/14/24,,CharlesRiver,CDD03,20,,F,19.9,17.3,-13.06532663,88.4,,,,,,,,,
CDD03.CR.HFLF.1.20,stool,CDD03.CR.HFLF.1,Female,HFLF,2/14/24,,CharlesRiver,CDD03,20,,F,21.2,20.5,-3.301886792,88.6,,,,,,,,,
CDD03.CR.HFLF.2.20,stool,CDD03.CR.HFLF.2,Female,HFLF,2/14/24,,CharlesRiver,CDD03,20,,F,20.3,19.2,-5.418719212,88.2,,,,,,,,,
CDD03.CR.HFLF.3.20,stool,CDD03.CR.HFLF.3,Female,HFLF,2/14/24,,CharlesRiver,CDD03,20,,F,20.76,18.6,-10.40462428,88.4,,,,,,,,,
CDD03.CR.HFLF.4.20,stool,CDD03.CR.HFLF.4,Female,HFLF,2/14/24,,CharlesRiver,CDD03,20,,F,19.49,19.1,-2.001026167,86.8,,,,,,,,,
CDD03.CR.HFLF.5.20,stool,CDD03.CR.HFLF.5,Female,HFLF,2/14/24,,CharlesRiver,CDD03,20,,F,20.67,20.5,-0.822447992,87.9,,,,,,,,,
CDD03.CR.HFHF.1.20,stool,CDD03.CR.HFHF.1,Female,HFHF,2/14/24,,CharlesRiver,CDD03,20,,F,19.47,19.2,-1.386748844,87.7,,,,,,,,,
CDD03.CR.HFHF.2.20,stool,CDD03.CR.HFHF.2,Female,HFHF,2/14/24,,CharlesRiver,CDD03,20,,F,20,19.2,-4,87.7,,,,,,,,,
CDD03.CR.HFHF.3.20,stool,CDD03.CR.HFHF.3,Female,HFHF,2/14/24,,CharlesRiver,CDD03,20,,F,19.3,17.9,-7.25388601,89.4,,,,,,,,,
CDD03.CR.HFHF.4.20,stool,CDD03.CR.HFHF.4,Female,HFHF,2/14/24,,CharlesRiver,CDD03,20,,F,18.82,18.4,-2.231668438,88.3,,,,,,,,,
CDD03.CR.HFHF.5.20,stool,CDD03.CR.HFHF.5,Female,HFHF,2/14/24,,CharlesRiver,CDD03,20,,F,21.58,21,-2.687673772,88.5,,,,,,,,,
CDD03.CR.LFHF.1.20,stool,CDD03.CR.LFHF.1,Female,LFHF,2/14/24,,CharlesRiver,CDD03,20,,F,17.83,15.3,-14.18956814,87.5,,,,,,,,,
CDD03.CR.LFHF.2.20,stool,CDD03.CR.LFHF.2,Female,LFHF,2/14/24,,CharlesRiver,CDD03,20,,T,16.94,13.1,-22.66824085,85.5,,,sac'ed,,,,,,
CDD03.CR.LFHF.4.20,stool,CDD03.CR.LFHF.4,Female,LFHF,2/14/24,,CharlesRiver,CDD03,20,,F,18.8,18.3,-2.659574468,87.8,,,,,,,,,
CDD03.Tc.Chow.1.21,stool,CDD03.Tc.Chow.1,Female,Chow,2/15/24,,Taconic,CDD03,21,,F,18.64,17.45,-6.384120172,89.8,,,,,,,,,
CDD03.Tc.Chow.2.21,stool,CDD03.Tc.Chow.2,Female,Chow,2/15/24,,Taconic,CDD03,21,,F,17.63,17.88,1.418037436,90.3,,,,,,,,,
CDD03.Tc.Chow.3.21,stool,CDD03.Tc.Chow.3,Female,Chow,2/15/24,,Taconic,CDD03,21,,F,17.67,18,1.867572156,88.3,,,,,,,,,
CDD03.Tc.Chow.4.21,stool,CDD03.Tc.Chow.4,Female,Chow,2/15/24,,Taconic,CDD03,21,,F,18.4,19.1,3.804347826,90.4,,,,,,,,,
CDD03.Tc.Chow.5.21,stool,CDD03.Tc.Chow.5,Female,Chow,2/15/24,,Taconic,CDD03,21,,F,18.97,20.5,8.065366368,89.1,,,,,,,,,
CDD03.Tc.LFLF.1.21,stool,CDD03.Tc.LFLF.1,Female,LFLF,2/15/24,,Taconic,CDD03,21,,T,18.18,15.18,-16.50165017,88,,,sac'ed,,,,,,
CDD03.Tc.LFLF.2.21,stool,CDD03.Tc.LFLF.2,Female,LFLF,2/15/24,,Taconic,CDD03,21,,F,18.4,18,-2.173913043,88.2,,,,,,,,,
CDD03.Tc.LFLF.3.21,stool,CDD03.Tc.LFLF.3,Female,LFLF,2/15/24,,Taconic,CDD03,21,,T,20.5,16.78,-18.14634146,89.1,,,sac'ed,,,,,,
CDD03.Tc.LFLF.4.21,stool,CDD03.Tc.LFLF.4,Female,LFLF,2/15/24,,Taconic,CDD03,21,,F,17.88,18.8,5.14541387,89.5,,,,,,,,,
CDD03.Tc.HFLF.1.21,stool,CDD03.Tc.HFLF.1,Female,HFLF,2/15/24,,Taconic,CDD03,21,,F,18.85,21,11.40583554,88.3,,,,,,,,,
CDD03.Tc.HFLF.2.21,stool,CDD03.Tc.HFLF.2,Female,HFLF,2/15/24,,Taconic,CDD03,21,,F,19.72,17.5,-11.25760649,87,,,17.2 in pm,,,,,,
CDD03.Tc.HFLF.3.21,stool,CDD03.Tc.HFLF.3,Female,HFLF,2/15/24,,Taconic,CDD03,21,,F,18.25,20.6,12.87671233,89.7,,,,,,,,,
CDD03.Tc.HFLF.4.21,stool,CDD03.Tc.HFLF.4,Female,HFLF,2/15/24,,Taconic,CDD03,21,,F,18.51,21,13.45218801,89.8,,,,,,,,,
CDD03.Tc.HFLF.5.21,stool,CDD03.Tc.HFLF.5,Female,HFLF,2/15/24,,Taconic,CDD03,21,,F,19.15,21.5,12.27154047,87.1,,,,,,,,,
CDD03.Tc.HFHF.1.21,stool,CDD03.Tc.HFHF.1,Female,HFHF,2/15/24,,Taconic,CDD03,21,,F,19.26,19.3,0.20768432,88.2,,,,,,,,,
CDD03.Tc.HFHF.2.21,stool,CDD03.Tc.HFHF.2,Female,HFHF,2/15/24,,Taconic,CDD03,21,,F,19.9,20.8,4.522613065,90.1,,,,,,,,,
CDD03.Tc.HFHF.3.21,stool,CDD03.Tc.HFHF.3,Female,HFHF,2/15/24,,Taconic,CDD03,21,,F,19.82,21.9,10.49445005,89.5,,,,,,,,,
CDD03.Tc.HFHF.4.21,stool,CDD03.Tc.HFHF.4,Female,HFHF,2/15/24,,Taconic,CDD03,21,,F,17.68,18,1.809954751,87.4,,,,,,,,,
CDD03.Tc.HFHF.5.21,stool,CDD03.Tc.HFHF.5,Female,HFHF,2/15/24,,Taconic,CDD03,21,,F,18.71,19.6,4.756814538,89.1,,,,,,,,,
